time,open,high,low,close,volume,spread
2023-03-16 00:00:00,1.9477600000000002,1.96209,1.94516,1.95499,9944,10
2023-03-16 04:00:00,1.95499,1.9628999999999999,1.95376,1.96,18547,12
2023-03-16 08:00:00,1.95997,1.9619499999999999,1.95534,1.9575900000000002,17150,9
2023-03-16 12:00:00,1.9576,1.95912,1.95077,1.95333,19116,4
2023-03-16 16:00:00,1.95337,1.9641899999999999,1.95195,1.9609999999999999,29395,8
2023-03-16 20:00:00,1.9609999999999999,1.96583,1.95408,1.95428,13565,9
2023-03-17 00:00:00,1.95138,1.95636,1.95109,1.9534,7639,17
2023-03-17 04:00:00,1.95349,1.95349,1.9457900000000001,1.9461300000000001,13153,10
2023-03-17 08:00:00,1.94618,1.94926,1.9428100000000001,1.9446400000000001,14946,1
2023-03-17 12:00:00,1.9446400000000001,1.94679,1.94031,1.9431699999999998,15757,5
2023-03-17 16:00:00,1.94313,1.9465,1.9411,1.94608,20225,1
2023-03-17 20:00:00,1.94608,1.9461300000000001,1.94133,1.94204,12822,8
2023-03-20 00:00:00,1.93934,1.94432,1.9385400000000002,1.94295,13626,0
2023-03-20 04:00:00,1.94293,1.94896,1.94293,1.9485000000000001,16822,6
2023-03-20 08:00:00,1.9485000000000001,1.95373,1.94711,1.95363,21989,6
2023-03-20 12:00:00,1.95365,1.95903,1.95337,1.95715,21856,2
2023-03-20 16:00:00,1.95715,1.9645000000000001,1.9529999999999998,1.96289,20394,2
2023-03-20 20:00:00,1.96285,1.96589,1.96205,1.9657900000000001,7792,8
2023-03-21 00:00:00,1.96519,1.96814,1.96025,1.9670999999999998,8490,15
2023-03-21 04:00:00,1.9670999999999998,1.97348,1.9666000000000001,1.97229,9613,8
2023-03-21 08:00:00,1.97226,1.9773100000000001,1.9704199999999998,1.97702,13556,1
2023-03-21 12:00:00,1.97703,1.9814,1.97568,1.978,15548,2
2023-03-21 16:00:00,1.9781,1.97945,1.97324,1.97435,15615,1
2023-03-21 20:00:00,1.97435,1.97713,1.97183,1.97229,7941,1
2023-03-22 00:00:00,1.97179,1.9794,1.97075,1.9757099999999999,5371,5
2023-03-22 04:00:00,1.97572,1.97588,1.97139,1.9725899999999998,12311,7
2023-03-22 08:00:00,1.97255,1.9771999999999998,1.96793,1.9758499999999999,12462,3
2023-03-22 12:00:00,1.97584,1.97725,1.97393,1.9754,11807,5
2023-03-22 16:00:00,1.9754,1.97565,1.96587,1.96977,12520,1
2023-03-22 20:00:00,1.96977,1.9725000000000001,1.96211,1.97159,21311,9
2023-03-23 00:00:00,1.9706700000000001,1.9719799999999998,1.96803,1.9689,9813,11
2023-03-23 04:00:00,1.9689,1.96937,1.96122,1.9614500000000001,12747,10
2023-03-23 08:00:00,1.96143,1.96307,1.9576,1.9612,16736,8
2023-03-23 12:00:00,1.9612,1.96447,1.95783,1.9612,16947,2
2023-03-23 16:00:00,1.9612,1.96489,1.95873,1.96178,17546,3
2023-03-23 20:00:00,1.96176,1.96623,1.96041,1.96591,14296,1
2023-03-24 00:00:00,1.9656799999999999,1.96779,1.9629699999999999,1.96719,7670,5
2023-03-24 04:00:00,1.96719,1.97028,1.96548,1.9694,12523,14
2023-03-24 08:00:00,1.96939,1.97126,1.9669400000000001,1.9683899999999999,16737,3
2023-03-24 12:00:00,1.9683899999999999,1.9709400000000001,1.9654,1.96865,21592,1
2023-03-24 16:00:00,1.96865,1.9726599999999999,1.96759,1.96916,20985,1
2023-03-24 20:00:00,1.96916,1.97332,1.9689,1.97152,8071,7
2023-03-27 00:00:00,1.96922,1.9740199999999999,1.9691800000000002,1.9724599999999999,6740,10
2023-03-27 04:00:00,1.9724300000000001,1.97451,1.9710999999999999,1.9729700000000001,8676,12
