time,open,high,low,close,volume,spread
2023-03-15 20:00:00,87.515,87.933,87.493,87.89,7316,0
2023-03-15 21:00:00,87.889,88.57,87.769,88.39,8077,0
2023-03-15 22:00:00,88.395,88.474,88.09,88.164,8191,0
2023-03-15 23:00:00,88.166,88.342,88.144,88.31,3041,0
2023-03-16 00:00:00,88.196,88.284,88.12,88.188,383,55
2023-03-16 01:00:00,88.194,88.254,88.124,88.207,3012,0
2023-03-16 02:00:00,88.207,88.258,87.88,87.947,3595,0
2023-03-16 03:00:00,87.947,88.513,87.825,88.498,7413,0
2023-03-16 04:00:00,88.497,88.65,88.228,88.251,6940,0
2023-03-16 05:00:00,88.251,88.273,88.008,88.011,5528,0
2023-03-16 06:00:00,88.011,88.054,87.902,87.989,4011,0
2023-03-16 07:00:00,87.989,88.124,87.874,88.121,4359,0
2023-03-16 08:00:00,88.121,88.382,88.049,88.134,4761,0
2023-03-16 09:00:00,88.136,88.291,88.071,88.263,4225,1
2023-03-16 10:00:00,88.262,88.642,88.195,88.637,6911,0
2023-03-16 11:00:00,88.638,88.719,88.167,88.423,8911,0
2023-03-16 12:00:00,88.42,88.422,88.203,88.282,6572,0
2023-03-16 13:00:00,88.283,88.372,88.211,88.318,4706,0
2023-03-16 14:00:00,88.318,88.319,88.116,88.16,5362,0
2023-03-16 15:00:00,88.162,88.189,87.815,87.932,8684,0
2023-03-16 16:00:00,87.927,88.069,87.397,87.999,10862,0
2023-03-16 17:00:00,87.999,88.534,87.639,88.342,10287,0
2023-03-16 18:00:00,88.346,88.636,88.196,88.477,9724,0
2023-03-16 19:00:00,88.477,88.787,88.241,88.772,7129,0
2023-03-16 20:00:00,88.773,88.935,88.723,88.794,6525,0
2023-03-16 21:00:00,88.794,88.819,88.654,88.773,4999,0
2023-03-16 22:00:00,88.772,88.891,88.759,88.862,4591,0
2023-03-16 23:00:00,88.863,89.085,88.849,89.023,2715,0
2023-03-17 00:00:00,88.975,89.011,88.678,88.883,673,50
2023-03-17 01:00:00,88.893,88.94,88.837,88.84,2949,0
2023-03-17 02:00:00,88.84,88.926,88.793,88.867,2456,0
2023-03-17 03:00:00,88.867,89.006,88.791,88.872,3843,0
2023-03-17 04:00:00,88.869,89.141,88.844,89.097,5233,1
2023-03-17 05:00:00,89.096,89.252,89.092,89.229,3443,1
2023-03-17 06:00:00,89.229,89.338,89.157,89.329,3762,0
2023-03-17 07:00:00,89.329,89.446,89.308,89.346,2967,0
2023-03-17 08:00:00,89.348,89.39,89.15,89.248,3426,0
