time,open,high,low,close,volume,spread
2023-03-16,1.8207200000000001,1.8244099999999999,1.81064,1.81934,145025,0
2023-03-17,1.8171599999999999,1.8207,1.8077999999999999,1.81724,117387,0
2023-03-20,1.81762,1.8290600000000001,1.81209,1.82765,136067,0
2023-03-21,1.82521,1.83635,1.8249,1.83154,97088,0
2023-03-22,1.83093,1.83711,1.82423,1.83571,108787,0
2023-03-23,1.83438,1.83998,1.82596,1.83755,118491,0
2023-03-24,1.83742,1.84273,1.83439,1.8408099999999998,114228,0
2023-03-27,1.83648,1.8493,1.83617,1.8475700000000002,96488,0
2023-03-28,1.8463500000000002,1.84805,1.83928,1.83947,89599,0
2023-03-29,1.83897,1.85083,1.83778,1.8424800000000001,93565,0
2023-03-30,1.84168,1.8492,1.83727,1.8456700000000001,93370,0
2023-03-31,1.84516,1.85364,1.84222,1.84403,97550,0
2023-04-03,1.84125,1.8467099999999999,1.8249,1.8298,110051,0
2023-04-04,1.8284500000000001,1.8562400000000001,1.82788,1.85138,107194,0
2023-04-05,1.8511199999999999,1.8679299999999999,1.8431600000000001,1.85399,107457,0
2023-04-06,1.85391,1.86699,1.85287,1.86414,86389,0
2023-04-07,1.86444,1.86612,1.8584,1.86036,65732,0
2023-04-10,1.86365,1.86683,1.86112,1.86418,75932,0
2023-04-11,1.8643999999999998,1.87008,1.85839,1.86738,93102,0
2023-04-12,1.86665,1.86937,1.85364,1.86505,99125,0
2023-04-13,1.8651200000000001,1.86796,1.8436599999999999,1.8460999999999999,94569,0
2023-04-14,1.84534,1.8544399999999999,1.83976,1.85007,99035,0
2023-04-17,1.85033,1.8548,1.8457400000000002,1.8467799999999999,93390,0
2023-04-18,1.84613,1.85009,1.83995,1.84666,90252,0
2023-04-19,1.84684,1.8566799999999999,1.84402,1.85263,87820,0
2023-04-20,1.85179,1.8552,1.8403399999999999,1.84546,91092,0
2023-04-21,1.8449,1.8605399999999999,1.84327,1.8587500000000001,88151,0
2023-04-24,1.85623,1.86598,1.85568,1.8645,99912,0
2023-04-25,1.8636599999999999,1.87503,1.86288,1.87283,93144,0
2023-04-26,1.8715199999999999,1.89325,1.86943,1.88814,109022,0
2023-04-27,1.88762,1.88872,1.88037,1.88477,102716,0
2023-04-28,1.8820999999999999,1.90358,1.88165,1.89898,117700,0
2023-05-01,1.89743,1.9014600000000002,1.88097,1.88445,82945,0
2023-05-02,1.88398,1.88683,1.8606,1.87112,103657,0
2023-05-03,1.86972,1.8830200000000001,1.869,1.8829,105576,0
2023-05-04,1.88151,1.89252,1.87656,1.87816,117821,0
2023-05-05,1.8777300000000001,1.87921,1.86988,1.87035,91311,0
2023-05-08,1.87121,1.87368,1.85903,1.8608099999999999,73623,0
2023-05-09,1.8585,1.86939,1.8585,1.86622,83012,0
2023-05-10,1.86588,1.8705500000000002,1.85876,1.8622,88647,0
2023-05-11,1.8618299999999999,1.87249,1.85908,1.86676,102599,0
2023-05-12,1.86642,1.8773900000000001,1.86507,1.87426,86897,0
2023-05-15,1.8724699999999999,1.87428,1.8645100000000001,1.86968,79057,0
2023-05-16,1.86878,1.87781,1.8670900000000001,1.87582,86809,0
2023-05-17,1.8756,1.87822,1.87032,1.87499,87320,0
2023-05-18,1.87399,1.88204,1.8708200000000001,1.8738700000000001,88367,0
2023-05-19,1.8735300000000001,1.8743699999999999,1.86405,1.8713600000000001,97634,0
2023-05-22,1.87081,1.87737,1.8680400000000001,1.86954,90116,0
2023-05-23,1.8694899999999999,1.87892,1.8661699999999999,1.8781400000000001,100594,0
2023-05-24,1.87725,1.8934199999999999,1.87562,1.8894,112258,0
2023-05-25,1.88868,1.8977300000000001,1.88708,1.8939599999999999,105579,0
2023-05-26,1.8934,1.89695,1.89161,1.89377,104100,0
2023-05-29,1.89092,1.89388,1.88585,1.8890099999999999,57180,0
2023-05-30,1.88761,1.90743,1.88692,1.90436,104516,0
2023-05-31,1.90425,1.9183599999999998,1.89886,1.9126699999999999,108443,0
2023-06-01,1.9137,1.9167800000000002,1.90423,1.9055499999999999,107960,0
2023-06-02,1.90598,1.90626,1.88262,1.88456,96429,0
2023-06-05,1.88317,1.8870200000000001,1.87199,1.87885,98997,0
2023-06-06,1.87828,1.88133,1.85998,1.8619599999999998,97580,0
2023-06-07,1.86171,1.87123,1.8571,1.8696000000000002,99114,0
2023-06-08,1.86841,1.8715199999999999,1.86301,1.87026,96463,0
2023-06-09,1.86911,1.87462,1.86416,1.86555,92602,0
2023-06-12,1.86371,1.86695,1.8500100000000002,1.85344,79901,0
2023-06-13,1.8520699999999999,1.8643100000000001,1.85068,1.86375,102817,0
2023-06-14,1.86299,1.87012,1.85709,1.86333,99602,0
2023-06-15,1.86215,1.86816,1.8535,1.8574199999999998,103195,0
2023-06-16,1.8552300000000002,1.86934,1.85447,1.8639000000000001,100972,0
2023-06-19,1.86056,1.8750900000000001,1.8603399999999999,1.8674300000000001,74900,0
2023-06-20,1.8632300000000002,1.88357,1.86301,1.88035,117577,0
2023-06-21,1.88063,1.8897,1.87473,1.87836,116895,0
2023-06-22,1.87842,1.89043,1.87616,1.8867500000000001,108718,0
2023-06-23,1.8856000000000002,1.90965,1.88355,1.90427,112692,0
2023-06-26,1.90103,1.91005,1.90035,1.90418,103881,0
2023-06-27,1.90347,1.90904,1.89409,1.90644,110270,0
2023-06-28,1.9056199999999999,1.92395,1.90502,1.91422,107975,0
2023-06-29,1.91379,1.91582,1.90102,1.90599,103275,0
2023-06-30,1.9062000000000001,1.91141,1.90226,1.90538,106062,0
2023-07-03,1.90355,1.91252,1.89783,1.90179,92665,0
2023-07-04,1.9018000000000002,1.90999,1.89765,1.8996499999999998,70148,0
2023-07-05,1.89898,1.90927,1.8973499999999999,1.90902,99312,0
2023-07-06,1.90907,1.9233099999999999,1.9007399999999999,1.92252,112102,0
2023-07-07,1.9220899999999999,1.92814,1.91658,1.91844,107732,0
2023-07-10,1.91792,1.93015,1.91639,1.92656,93809,0
2023-07-11,1.92604,1.9392,1.9230800000000001,1.93419,100859,0
2023-07-12,1.93369,1.936,1.91144,1.91331,109270,0
2023-07-13,1.91241,1.91452,1.90147,1.90674,107683,0
2023-07-14,1.90587,1.91738,1.90405,1.91421,103489,0
2023-07-17,1.91211,1.92334,1.9119199999999998,1.91791,90079,0
2023-07-18,1.91533,1.9272,1.9132,1.91345,108936,0
