time,open,high,low,close,volume,spread
2023-03-16 00:00:00,0.91084,0.91263,0.90848,0.9122,9177,2
2023-03-16 04:00:00,0.91218,0.91283,0.9103,0.9127,15599,3
2023-03-16 08:00:00,0.91265,0.91502,0.91225,0.91423,15783,3
2023-03-16 12:00:00,0.91423,0.9145,0.91207,0.91321,16503,1
2023-03-16 16:00:00,0.91321,0.91666,0.91236,0.91365,29455,0
2023-03-16 20:00:00,0.91365,0.91386,0.91171,0.91317,12386,2
2023-03-17 00:00:00,0.91291,0.91497,0.9106,0.91478,5946,2
2023-03-17 04:00:00,0.9148,0.91898,0.91462,0.91889,8773,0
2023-03-17 08:00:00,0.9189,0.92047,0.91784,0.91788,11208,0
2023-03-17 12:00:00,0.91789,0.91909,0.91728,0.9181,12531,0
2023-03-17 16:00:00,0.91811,0.92017,0.91811,0.91968,19662,0
2023-03-17 20:00:00,0.91968,0.92104,0.91927,0.92015,11838,1
2023-03-20 00:00:00,0.92015,0.92129,0.91792,0.92067,6714,0
2023-03-20 04:00:00,0.92067,0.921,0.91676,0.91701,10842,1
2023-03-20 08:00:00,0.91701,0.91826,0.91635,0.91708,14994,0
2023-03-20 12:00:00,0.9171,0.91782,0.91527,0.91686,13626,0
2023-03-20 16:00:00,0.91687,0.91894,0.91679,0.91874,15798,0
2023-03-20 20:00:00,0.91872,0.91891,0.91736,0.91785,7288,1
2023-03-21 00:00:00,0.91738,0.91894,0.91648,0.91657,4619,1
2023-03-21 04:00:00,0.91657,0.91688,0.91525,0.91581,6732,4
2023-03-21 08:00:00,0.91585,0.91596,0.91291,0.91298,9661,1
2023-03-21 12:00:00,0.91298,0.91417,0.91169,0.91355,9848,0
2023-03-21 16:00:00,0.91357,0.91402,0.91053,0.9138,14265,0
2023-03-21 20:00:00,0.91378,0.91485,0.91355,0.91461,6278,0
2023-03-22 00:00:00,0.91436,0.91556,0.91346,0.91521,3644,0
2023-03-22 04:00:00,0.91519,0.91719,0.91507,0.91694,6419,2
2023-03-22 08:00:00,0.91694,0.91825,0.91687,0.91721,8108,1
2023-03-22 12:00:00,0.91723,0.91777,0.91523,0.91563,7717,0
2023-03-22 16:00:00,0.91563,0.91762,0.91493,0.91678,10994,0
2023-03-22 20:00:00,0.91681,0.92312,0.91522,0.91751,20775,0
2023-03-23 00:00:00,0.91713,0.92006,0.91671,0.92,6029,2
2023-03-23 04:00:00,0.92001,0.92137,0.91966,0.92131,9230,0
2023-03-23 08:00:00,0.92131,0.92282,0.91999,0.92035,11532,3
2023-03-23 12:00:00,0.92037,0.92072,0.91526,0.91558,11292,0
2023-03-23 16:00:00,0.91558,0.91866,0.91509,0.91761,14850,0
2023-03-23 20:00:00,0.91761,0.91781,0.91565,0.91682,13679,0
2023-03-24 00:00:00,0.91648,0.91701,0.91564,0.91618,4903,1
2023-03-24 04:00:00,0.91618,0.91737,0.91438,0.91735,8319,0
2023-03-24 08:00:00,0.91734,0.9179,0.91632,0.91692,9778,1
2023-03-24 12:00:00,0.91692,0.91709,0.91357,0.91591,15308,0
2023-03-24 16:00:00,0.9159,0.91606,0.91278,0.91297,18580,0
2023-03-24 20:00:00,0.91296,0.9136,0.91253,0.91299,7463,0
2023-03-27 00:00:00,0.91318,0.91396,0.91139,0.91226,6243,1
2023-03-27 04:00:00,0.91226,0.91437,0.91218,0.9131,7060,1
2023-03-27 08:00:00,0.9131,0.91462,0.9118,0.91239,10464,0
2023-03-27 12:00:00,0.91243,0.91295,0.90974,0.90993,9896,0
2023-03-27 16:00:00,0.90993,0.91172,0.90764,0.90792,13202,0
2023-03-27 20:00:00,0.90793,0.90848,0.907,0.90842,6760,0
2023-03-28 00:00:00,0.90828,0.91134,0.90751,0.91037,5139,2
2023-03-28 04:00:00,0.91037,0.91282,0.9103,0.91227,6492,0
2023-03-28 08:00:00,0.91225,0.91293,0.91127,0.91278,8251,0
2023-03-28 12:00:00,0.91275,0.91361,0.91172,0.91197,8075,0
2023-03-28 16:00:00,0.91196,0.91344,0.91128,0.91278,11797,0
2023-03-28 20:00:00,0.91277,0.913,0.91166,0.91214,5612,0
2023-03-29 00:00:00,0.91218,0.91228,0.90917,0.91041,4192,0
2023-03-29 04:00:00,0.91042,0.91154,0.91002,0.9115,5622,1
2023-03-29 08:00:00,0.91149,0.91166,0.90659,0.90714,7828,0
2023-03-29 12:00:00,0.90714,0.90814,0.90636,0.90704,8564,0
2023-03-29 16:00:00,0.90706,0.90939,0.9062,0.90656,12179,0
2023-03-29 20:00:00,0.90657,0.9069,0.90577,0.90616,6323,0
2023-03-30 00:00:00,0.90596,0.9066,0.90496,0.90564,3462,2
2023-03-30 04:00:00,0.90564,0.90725,0.90461,0.90705,5416,3
2023-03-30 08:00:00,0.90709,0.90939,0.90692,0.90828,9012,0
