Date,Equity,Peak,Drawdown
2016-04-08,100492.77062816772,100683.11060924683,0.0018904857023916836
2016-04-11,100591.97053356323,100683.11060924683,0.0009052171226345023
2016-04-12,100593.21079845581,100683.11060924683,0.0008928986226887506
2016-04-13,100513.85040111694,100683.11060924683,0.0016811181846256725
2016-04-14,100410.93064708862,100683.11060924683,0.0027033328679577553
2016-04-15,100461.15049572143,100683.11060924683,0.002204541677171877
2016-04-18,100449.99047680054,100683.11060924683,0.0023153846860277587
2016-04-19,100564.07072277222,100683.11060924683,0.0011823222957086175
2016-04-20,100526.25068493042,100683.11060924683,0.0015579566758240394
2016-04-21,100554.15049572143,100683.11060924683,0.001280851502749924
2016-04-22,100459.29057140503,100683.11060924683,0.002223014728959328
2016-04-25,100480.37081737671,100683.11060924683,0.00201364251306214
2016-04-26,100509.51042003784,100683.11060924683,0.00172422353817345
2016-04-27,100530.59066600952,100683.11060924683,0.0015148513222762619
2016-04-28,100670.09066600952,100683.11060924683,0.00012931606064333221
2016-04-29,100816.41070385132,100816.41070385132,0.0
2016-05-02,100790.99047680054,100816.41070385132,0.0002521437420089601
2016-05-03,100773.63055248413,100816.41070385132,0.00042433717951787035
2016-05-04,100727.13055248413,100816.41070385132,0.0008855716122392848
2016-05-05,100718.45059032593,100816.41070385132,0.0009716683309937399
2016-05-06,100787.27062816772,100816.41070385132,0.0002890409952125042
2016-05-09,100630.41070385132,100816.41070385132,0.0018449377308856578
2016-05-10,100650.87081737671,100816.41070385132,0.0016419934544276088
2016-05-11,100721.55077953491,100816.41070385132,0.000940917492044601
2016-05-12,100662.0308362976,100816.41070385132,0.0015312970028976982
2016-05-13,100696.13055248413,100816.41070385132,0.001193061234053561
2016-05-16,100701.71079845581,100816.41070385132,0.0011377106623289667
2016-05-17,100727.75068493042,100816.41070385132,0.0008794205060656014
2016-05-18,100596.31051464233,100816.41070385132,0.002183178191649073
2016-05-19,100582.05077953491,100816.41070385132,0.0023246207902088444
2016-05-20,100572.13055248413,100816.41070385132,0.0024230197213106664
2016-05-23,100551.05077953491,100816.41070385132,0.002632110412023121
2016-05-24,100420.63627841797,100816.41070385132,0.003925694464524642
2016-05-25,100420.63627841797,100816.41070385132,0.003925694464524642
2016-05-26,100420.63627841797,100816.41070385132,0.003925694464524642
2016-05-27,100420.63627841797,100816.41070385132,0.003925694464524642
2016-05-31,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-01,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-02,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-03,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-06,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-07,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-08,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-09,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-10,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-13,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-14,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-15,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-16,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-17,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-20,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-21,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-22,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-23,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-24,100420.63627841797,100816.41070385132,0.003925694464524642
2016-06-27,100429.64351240234,100816.41070385132,0.003836351529961793
2016-06-28,100369.80348554687,100816.41070385132,0.004429905956643865
2016-06-29,100392.6833378418,100816.41070385132,0.004202960242794445
2016-06-30,100420.40355268554,100816.41070385132,0.003928002875732665
2016-07-01,100505.76366010742,100816.41070385132,0.0030813142580172342
2016-07-05,100552.40355268554,100816.41070385132,0.0026186922280073592
2016-07-06,100585.84331098633,100816.41070385132,0.002287002594669681
2016-07-07,100564.28374067383,100816.41070385132,0.0025008524050525493
2016-07-08,100598.60368696289,100816.41070385132,0.0021604321694038363
2016-07-11,100549.81566088881,100816.41070385132,0.002644361578648464
2016-07-12,100538.4809086877,100816.41070385132,0.002756791213089612
2016-07-13,100568.53282671749,100816.41070385132,0.0024587056353550228
2016-07-14,100571.28495531857,100816.41070385132,0.002431407216557327
2016-07-15,100554.11605578243,100816.41070385132,0.00260170587543903
2016-07-18,100591.46391039669,100816.41070385132,0.0022312517563773298
2016-07-19,100565.3645680505,100816.41070385132,0.0024901316566235143
2016-07-20,100549.97154742062,100816.41070385132,0.0026428153370126116
2016-07-21,100581.18056994259,100816.41070385132,0.002333252416610205
2016-07-22,100611.2391484338,100816.41070385132,0.002035100773625134
2016-07-25,100544.49661761105,100816.41070385132,0.002697121275612756
2016-07-26,100596.42210894405,100816.41070385132,0.0021820712855318836
2016-07-27,100692.62074786007,100816.41070385132,0.0012278750565211168
2016-07-28,100671.44804888546,100816.41070385132,0.0014378874823433798
2016-07-29,100751.9350178796,100816.41070385132,0.0006395356224406156
2016-08-01,100760.66991167843,100816.41070385132,0.0005528940356409535
2016-08-02,100685.89619952023,100816.41070385132,0.0012945759863885482
2016-08-03,100722.30232744991,100816.41070385132,0.000933462873200749
2016-08-04,100744.63403063595,100816.41070385132,0.0007119542613574387
2016-08-05,100778.71903734982,100816.41070385132,0.0003738643960676294
2016-08-08,100766.82011919796,100816.41070385132,0.0004918900038906315
2016-08-09,100799.79893236935,100816.41070385132,0.00016477249453729676
2016-08-10,100769.49941759884,100816.41070385132,0.00046531398930953953
2016-08-11,100790.1140111047,100816.41070385132,0.0002608374228265803
2016-08-12,100776.93286639034,100816.41070385132,0.00039158146164259357
2016-08-15,100870.39608507931,100870.39608507931,0.0
2016-08-16,100816.00299578487,100870.39608507931,0.0005392373917968524
2016-08-17,100815.7388737756,100870.39608507931,0.0005418558211827603
2016-08-18,100898.43188982784,100898.43188982784,0.0
2016-08-19,100837.30939226925,100898.43188982784,0.0006057824330246689
2016-08-22,100840.76154833614,100898.43188982784,0.00057156826336677
2016-08-23,100892.2858861047,100898.43188982784,6.09127774141765e-05
2016-08-24,100747.59911089718,100898.43188982784,0.0014948971565322254
2016-08-25,100746.4862598901,100898.43188982784,0.001505926574792164
2016-08-26,100721.59281201412,100898.43188982784,0.001752644461380907
2016-08-29,100786.02439923336,100898.43188982784,0.0011140657836707136
2016-08-30,100783.67565197994,100898.43188982784,0.0011373441162416556
2016-08-31,100732.05493207027,100898.43188982784,0.0016489548414314508
2016-09-01,100736.30139203121,100898.43188982784,0.0016068683601908479
2016-09-02,100821.52859540035,100898.43188982784,0.0007621852291170053
2016-09-06,100849.34693951656,100898.43188982784,0.0004864788222366079
2016-09-07,100882.52060742427,100898.43188982784,0.00015769603258991097
2016-09-08,100854.54159588863,100898.43188982784,0.000434994807324043
2016-09-09,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-12,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-13,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-14,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-15,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-16,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-19,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-20,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-21,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-22,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-23,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-26,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-27,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-28,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-29,100502.2573667123,100898.43188982784,0.003926468585241483
2016-09-30,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-03,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-04,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-05,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-06,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-07,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-10,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-11,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-12,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-13,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-14,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-17,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-18,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-19,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-20,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-21,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-24,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-25,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-26,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-27,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-28,100502.2573667123,100898.43188982784,0.003926468585241483
2016-10-31,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-01,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-02,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-03,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-04,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-07,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-08,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-09,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-10,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-11,100502.2573667123,100898.43188982784,0.003926468585241483
2016-11-14,100508.04765717727,100898.43188982784,0.00386908126656353
2016-11-15,100522.26060883743,100898.43188982784,0.0037282173166096246
2016-11-16,100521.90568940384,100898.43188982784,0.0037317349077846916
2016-11-17,100548.91283051712,100898.43188982784,0.003464068298825192
2016-11-18,100573.4312631343,100898.43188982784,0.003221067172266957
2016-11-21,100595.10698334915,100898.43188982784,0.003006240045533097
2016-11-22,100637.74797456009,100898.43188982784,0.0025836270235834826
2016-11-23,100667.24107758743,100898.43188982784,0.0022913221534785876
2016-11-25,100682.87675873977,100898.43188982784,0.00213635759298456
2016-11-28,100621.0453988765,100898.43188982784,0.002749165529690609
2016-11-29,100618.55882661087,100898.43188982784,0.002773809840003976
2016-11-30,100595.46190278274,100898.43188982784,0.0030027224543580306
2016-12-01,100572.720203564,100898.43188982784,0.0032281144529530325
2016-12-02,100570.23271577102,100898.43188982784,0.0032527678370183554
2016-12-05,100650.18449799759,100898.43188982784,0.0024603691770088247
2016-12-06,100701.35393159134,100898.43188982784,0.0019532311310020986
2016-12-07,100747.90422456009,100898.43188982784,0.0014918731881989956
2016-12-08,100823.9457895015,100898.43188982784,0.0007382285227949097
2016-12-09,100833.5420419429,100898.43188982784,0.0006431204793727433
2016-12-12,100781.6621591304,100898.43188982784,0.0011572997568975738
2016-12-13,100782.01616303665,100898.43188982784,0.0011537912394744632
2016-12-14,100688.23004360592,100898.43188982784,0.0020833014179194517
2016-12-15,100738.54827328121,100898.43188982784,0.001584599617179515
2016-12-16,100695.76618404781,100898.43188982784,0.002008611055534798
2016-12-19,100764.71882839595,100898.43188982784,0.0013252243759139025
2016-12-20,100840.98275967037,100898.43188982784,0.0005693758473888256
2016-12-21,100802.14506740963,100898.43188982784,0.000954294537732294
2016-12-22,100734.24748440181,100898.43188982784,0.0016272245499841262
2016-12-23,100766.03324337398,100898.43188982784,0.0013121972658448127
2016-12-27,100835.02663631832,100898.43188982784,0.0006284067286472612
2016-12-28,100713.46817989742,100898.43188982784,0.0018331673393337535
2016-12-29,100704.79969997799,100898.43188982784,0.0019190802693671836
2016-12-30,100592.55042477047,100898.43188982784,0.003031577987172013
2017-01-03,100697.20238705074,100898.43188982784,0.001994376909611719
2017-01-04,100827.35560818111,100898.43188982784,0.0007044339571534794
2017-01-05,100822.42260952388,100898.43188982784,0.0007533246937569279
2017-01-06,100885.32958431637,100898.43188982784,0.0001298563839503957
2017-01-09,100884.04593105709,100898.43188982784,0.0001425786159537531
2017-01-10,100950.6407873193,100950.6407873193,0.0
2017-01-11,100984.34440822994,100984.34440822994,0.0
2017-01-12,100932.40545864498,100984.34440822994,0.0005143267492533037
2017-01-13,100999.3653814355,100999.3653814355,0.0
2017-01-17,100905.17003078853,100999.3653814355,0.0009326330941905751
2017-01-18,100939.91381283199,100999.3653814355,0.0005886330907029966
2017-01-19,100896.09643001949,100999.3653814355,0.001022471290052257
2017-01-20,100941.28197689449,100999.3653814355,0.0005750868267504167
2017-01-23,100928.92028255855,100999.3653814355,0.0006974806090207523
2017-01-24,101065.28985042965,101065.28985042965,0.0
2017-01-25,101206.18219967281,101206.18219967281,0.0
2017-01-26,101196.46440334713,101206.18219967281,9.601978964596305e-05
2017-01-27,101197.97581692135,101206.18219967281,8.108578520701647e-05
2017-01-30,101055.52887936031,101206.18219967281,0.0014885782373973103
2017-01-31,101070.02399654781,101206.18219967281,0.001345354603500103
2017-02-01,101132.68000240719,101206.18219967281,0.0007262619305272304
2017-02-02,101112.17098446285,101206.18219967281,0.0009289078311884476
2017-02-03,101213.09764309322,101213.09764309322,0.0
2017-02-06,101187.7733175317,101213.09764309322,0.00025020798840506164
2017-02-07,101201.40443630611,101213.09764309322,0.00011553056925836831
2017-02-08,101208.83920498287,101213.09764309322,4.207398261209288e-05
2017-02-09,101311.67447872554,101311.67447872554,0.0
2017-02-10,101380.77611751949,101380.77611751949,0.0
2017-02-13,101448.47047634517,101448.47047634517,0.0
2017-02-14,101497.63767452633,101497.63767452633,0.0
2017-02-15,101585.14684505855,101585.14684505855,0.0
2017-02-16,101568.18663998043,101585.14684505855,0.00016695555998942776
2017-02-17,101607.63539333736,101607.63539333736,0.0
2017-02-21,101695.27955074703,101695.27955074703,0.0
2017-02-22,101676.96628017818,101695.27955074703,0.0001800798488361413
2017-02-23,101610.02321072017,101695.27955074703,0.0008383510070820116
2017-02-24,101625.50000210201,101695.27955074703,0.0006861631036689248
2017-02-27,101685.85370083248,101695.27955074703,9.268719213114686e-05
2017-02-28,101578.31569881832,101695.27955074703,0.0011501404238762598
2017-03-01,101776.39853878414,101776.39853878414,0.0
2017-03-02,101668.67763729488,101776.39853878414,0.00105840747988551
2017-03-03,101683.39863796627,101776.39853878414,0.00091376686690708
2017-03-06,101627.40659542476,101776.39853878414,0.0014639144781940611
2017-03-07,101578.53356380855,101776.39853878414,0.0019441145276936197
2017-03-08,101563.94554348385,101776.39853878414,0.002087448547507142
2017-03-09,101552.29119320308,101776.39853878414,0.002201957907713286
2017-03-10,101615.59713955318,101776.39853878414,0.0015799478222810184
2017-03-13,101643.77433987056,101776.39853878414,0.0013030938490423676
2017-03-14,101596.20653744137,101776.39853878414,0.0017704694205121368
2017-03-15,101732.84207363521,101776.39853878414,0.00042796233482684723
2017-03-16,101732.40365047847,101776.39853878414,0.0004322700443059875
2017-03-17,101748.51692409908,101776.39853878414,0.00027394970823646985
2017-03-20,101736.26888485347,101776.39853878414,0.00039429233601119985
2017-03-21,101443.44306917964,101776.39853878414,0.0032714408682639157
2017-03-22,101510.61883517086,101776.39853878414,0.0026114080221850467
2017-03-23,101485.42993136226,101776.39853878414,0.0028589006056349803
2017-03-24,101506.03959627925,101776.39853878414,0.0026564011537690505
2017-03-27,101522.07002230464,101776.39853878414,0.002498894833487125
2017-03-28,101583.14013644039,101776.39853878414,0.0018988528295202619
2017-03-29,101629.70376559078,101776.39853878414,0.001441343723097651
2017-03-30,101646.49492617427,101776.39853878414,0.0012763628353420536
2017-03-31,101639.62730379878,101776.39853878414,0.0013438403888228955
2017-04-03,101633.51794405757,101776.39853878414,0.0014038676626203941
2017-04-04,101649.54775210201,101776.39853878414,0.001246367414286051
2017-04-05,101608.33274813472,101776.39853878414,0.0016513238143848349
2017-04-06,101613.67333956539,101776.39853878414,0.0015988500433795766
2017-04-07,101608.33274813472,101776.39853878414,0.0016513238143848349
2017-04-10,101612.1456906396,101776.39853878414,0.0016138598978027423
2017-04-11,101568.63303347408,101776.39853878414,0.002041391799012097
2017-04-12,101528.17629214107,101776.39853878414,0.0024388979194275373
2017-04-13,101488.48213930904,101776.39853878414,0.00282891125652656
2017-04-17,101570.92450686275,101776.39853878414,0.0020188770173773483
2017-04-18,101555.65419741451,101776.39853878414,0.002168914842133184
2017-04-19,101571.6889493066,101776.39853878414,0.002011366018218183
2017-04-20,101655.65649386226,101776.39853878414,0.0011863462124361345
2017-04-21,101653.3705823022,101776.39853878414,0.0012088063465426435
2017-04-24,101775.50277682125,101776.39853878414,8.801273927484973e-06
2017-04-25,101849.54925509273,101849.54925509273,0.0
2017-04-26,101835.04338808834,101849.54925509273,0.00014242445951393546
2017-04-27,101868.8312362533,101868.8312362533,0.0
2017-04-28,101763.72503508143,101868.8312362533,0.0010317797887374758
2017-05-01,101908.33623350672,101908.33623350672,0.0
2017-05-02,101879.52479399256,101908.33623350672,0.0002827191629165972
2017-05-03,101789.77765501551,101908.33623350672,0.001163384497020468
2017-05-04,101781.18555296473,101908.33623350672,0.001247696559883449
2017-05-05,101877.47627867274,101908.33623350672,0.00030282071098946905
2017-05-08,101862.49706114344,101908.33623350672,0.0004498078769360741
2017-05-09,101895.22163237147,101908.33623350672,0.00012869017020554518
2017-05-10,101957.49384153895,101957.49384153895,0.0
2017-05-11,101885.74834288172,101957.49384153895,0.0007036804844255246
2017-05-12,101861.74523771815,101957.49384153895,0.0009391031518449449
2017-05-15,101965.20018614344,101965.20018614344,0.0
2017-05-16,102012.7416671615,102012.7416671615,0.0
2017-05-17,101495.02036793971,102012.7416671615,0.00507506504345285
2017-05-18,101585.85862477565,102012.7416671615,0.004184605132745648
2017-05-19,101630.13201649928,102012.7416671615,0.0037506064870854398
2017-05-22,101718.68003590846,102012.7416671615,0.0028825970800048354
2017-05-23,101729.36987050319,102012.7416671615,0.0027778078701470666
2017-05-24,101778.2212651565,102012.7416671615,0.002298932448754036
2017-05-25,101869.06075795436,102012.7416671615,0.001408460422286647
2017-05-26,101888.15018971705,102012.7416671615,0.0012213325061977071
2017-05-30,101897.30743153834,102012.7416671615,0.0011315668389718764
2017-05-31,101893.49201710963,102012.7416671615,0.0011689681906692903
2017-06-01,101935.47269948268,102012.7416671615,0.0007574442801560539
2017-06-02,102059.13439687037,102059.13439687037,0.0
2017-06-05,102056.84663136744,102059.13439687037,2.2416077859659384e-05
2017-06-06,102013.33335622096,102059.13439687037,0.0004487696365453257
2017-06-07,102056.0865147903,102059.13439687037,2.9863883307358208e-05
2017-06-08,102067.53770192408,102067.53770192408,0.0
2017-06-09,101793.49033864283,102067.53770192408,0.002684961050805127
2017-06-12,101736.24058278346,102067.53770192408,0.00324586177544655
2017-06-13,101822.49836476588,102067.53770192408,0.002400756819213283
2017-06-14,101775.93349965358,102067.53770192408,0.002856973028212973
2017-06-15,101728.6060460403,102067.53770192408,0.0033206606479877867
2017-06-16,101682.52444203639,102067.53770192408,0.0037721421380035643
2017-06-19,101859.33868153834,102067.53770192408,0.0020398162341660705
2017-06-20,101775.14371999049,102067.53770192408,0.0028647108426137903
2017-06-21,101880.77644093776,102067.53770192408,0.00182978119381837
2017-06-22,101877.7124913528,102067.53770192408,0.0018598000387317138
2017-06-23,101919.0480016067,102067.53770192408,0.0014548180906551213
2017-06-26,101868.52929433131,102067.53770192408,0.001949771808681752
2017-06-27,101673.33753712916,102067.53770192408,0.0038621502357207424
2017-06-28,101825.66489918971,102067.53770192408,0.002369732906075733
2017-06-29,101639.66251881862,102067.53770192408,0.004192079016886119
2017-06-30,101643.48782094264,102067.53770192408,0.0041546008704533635
2017-07-03,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-05,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-06,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-07,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-10,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-11,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-12,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-13,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-14,101529.6060249435,102067.53770192408,0.005270350290525796
2017-07-17,101529.55682583389,102067.53770192408,0.005270832315572287
2017-07-18,101541.36664028701,102067.53770192408,0.00515512643377063
2017-07-19,101662.22601528701,102067.53770192408,0.0039710146415085764
2017-07-20,101659.36091684779,102067.53770192408,0.003999085255376004
2017-07-21,101635.85853647669,102067.53770192408,0.004229348284153377
2017-07-24,101669.07328867396,102067.53770192408,0.0039039289300168514
2017-07-25,101701.9175269552,102067.53770192408,0.0035821396616486103
2017-07-26,101730.36525034388,102067.53770192408,0.003303424959313476
2017-07-27,101656.14363169154,102067.53770192408,0.004030606395482721
2017-07-28,101622.76191782435,102067.53770192408,0.004357661545619436
2017-07-31,101574.30470346888,102067.53770192408,0.004832417922098137
2017-08-01,101643.61348032435,102067.53770192408,0.004153369730910488
2017-08-02,101677.36763071497,102067.53770192408,0.0038226656583854905
2017-08-03,101600.94310068568,102067.53770192408,0.004571429974151444
2017-08-04,101657.06980967005,102067.53770192408,0.004021532227540898
2017-08-07,101752.1901404806,102067.53770192408,0.003089597030981789
2017-08-08,101682.10591196497,102067.53770192408,0.003776242658902172
2017-08-09,101670.06260752161,102067.53770192408,0.0038942361435547594
2017-08-10,101171.89665293177,102067.53770192408,0.008774984379538244
2017-08-11,101267.2919776388,102067.53770192408,0.00784035494833141
2017-08-14,101594.41703867396,102067.53770192408,0.004635368638281633
2017-08-15,101597.54258799036,102067.53770192408,0.004604746274043416
2017-08-16,101651.26890634974,102067.53770192408,0.004078366196997998
2017-08-17,101123.131142214,102067.53770192408,0.009252761269387242
2017-08-18,101117.27039392298,102067.53770192408,0.009310181566016042
2017-08-21,101106.722939089,102067.53770192408,0.00941351956232185
2017-08-22,101232.6907125265,102067.53770192408,0.008179358571729781
2017-08-23,101202.810829714,102067.53770192408,0.008472104761999997
2017-08-24,101178.20136316126,102067.53770192408,0.008713214394962863
2017-08-25,101160.62479455775,102067.53770192408,0.00888541967197117
2017-08-28,101186.402626589,102067.53770192408,0.008632863054934605
2017-08-29,101115.17657516077,102067.53770192408,0.009330695617881616
2017-08-30,101209.227051235,102067.53770192408,0.008409242252866758
2017-08-31,101406.6187824972,102067.53770192408,0.006475309724400501
2017-09-01,101412.4237522848,102067.53770192408,0.006418435913997135
2017-09-05,101437.87029311732,102067.53770192408,0.0061691251007311865
2017-09-06,101416.19706771449,102067.53770192408,0.00638146710378926
2017-09-07,101532.48036239222,102067.53770192408,0.005242189158069382
2017-09-08,101446.97642562464,102067.53770192408,0.006079908365299422
2017-09-11,101414.29560897425,102067.53770192408,0.00640009652096779
2017-09-12,101484.99669283573,102067.53770192408,0.00570740729329234
2017-09-13,101435.12567537968,102067.53770192408,0.006196015312834234
2017-09-14,101419.71709078495,102067.53770192408,0.006346979908842472
2017-09-15,101424.78935640995,102067.53770192408,0.006297284719370841
2017-09-18,101362.60037630741,102067.53770192408,0.006906577169279395
2017-09-19,101412.50765627567,102067.53770192408,0.006417613870154751
2017-09-20,101318.92910402958,102067.53770192408,0.007334443592444895
2017-09-21,101154.51916140263,102067.53770192408,0.008945239211979605
2017-09-22,101190.42208498661,102067.53770192408,0.008593482675157539
2017-09-25,101162.21077364628,102067.53770192408,0.008869881145969285
2017-09-26,101092.20712679569,102067.53770192408,0.009555737280316555
2017-09-27,101143.79473711827,102067.53770192408,0.009050311054857586
2017-09-28,101160.35168291905,102067.53770192408,0.008888095465321823
2017-09-29,101278.59377886631,102067.53770192408,0.00772962629275711
2017-10-02,101357.05770708897,102067.53770192408,0.006960881107076226
2017-10-03,101410.34814287999,102067.53770192408,0.006438771560879041
2017-10-04,101438.05953814366,102067.53770192408,0.006167270985009369
2017-10-05,101619.49420000889,102067.53770192408,0.004389676796393863
2017-10-06,101612.39230181553,102067.53770192408,0.0044592571777105905
2017-10-09,101575.11996294835,102067.53770192408,0.004824430470869057
2017-10-10,101625.11187579014,102067.53770192408,0.004334637986722018
2017-10-11,101676.94140459874,102067.53770192408,0.0038268415807779887
2017-10-12,101636.39550616124,102067.53770192408,0.004224087358920589
2017-10-13,101690.00759722569,102067.53770192408,0.003698826416298256
2017-10-16,101742.04778887608,102067.53770192408,0.0031889660549915327
