Date,Equity,Peak,Drawdown
2009-06-04,121186.98143426975,133153.3038243316,0.08986876064186107
2009-06-05,120219.30537971552,133153.3038243316,0.09713614362644614
2009-06-08,119432.22283490517,133153.3038243316,0.10304724400626651
2009-06-09,119929.13318012617,133153.3038243316,0.0993153775714947
2009-06-10,120282.5620027456,133153.3038243316,0.09666107750932192
2009-06-11,121043.95492156644,133153.3038243316,0.09094290982626282
2009-06-12,119557.25247796817,133153.3038243316,0.10210825383875291
2009-06-15,116865.10601534348,133153.3038243316,0.12232665162012846
2009-06-16,116271.38172756575,133153.3038243316,0.1267856043514931
2009-06-17,116415.29792937826,133153.3038243316,0.12570477347701195
2009-06-18,115912.8896864873,133153.3038243316,0.12947792989492393
2009-06-19,116649.78009140128,133153.3038243316,0.1239437795302724
2009-06-22,113533.55831371248,133153.3038243316,0.1473470424474285
2009-06-23,113838.66488735419,133153.3038243316,0.14505564925718342
2009-06-24,115503.16101134568,133153.3038243316,0.13255504975131266
2009-06-25,117735.3720912695,133153.3038243316,0.11579083124668767
2009-06-26,118013.31853373855,133153.3038243316,0.1137034144535171
2009-06-29,118272.91579290997,133153.3038243316,0.11175380260224896
2009-06-30,117415.87808080882,133153.3038243316,0.118190276106743
2009-07-01,118542.29280830844,133153.3038243316,0.1097307434091113
2009-07-02,115849.89542965588,133153.3038243316,0.12995102560507263
2009-07-06,115102.47095341759,133153.3038243316,0.13556428832384346
2009-07-07,113315.78793887238,133153.3038243316,0.14898252852689822
2009-07-08,112648.3146444369,133153.3038243316,0.15399534664905365
2009-07-09,112671.83994140493,133153.3038243316,0.15381866836701066
2009-07-10,113038.08389024856,133153.3038243316,0.15106812490827076
2009-07-13,114900.6540297397,133153.3038243316,0.13707996174599263
2009-07-14,115527.35571427149,133153.3038243316,0.13237334413657462
2009-07-15,118886.23411244029,133153.3038243316,0.1071476959423687
2009-07-16,119733.27437033175,133153.3038243316,0.10078630472214813
2009-07-17,119786.53462830638,133153.3038243316,0.10038631270959622
2009-07-20,121242.90016974485,133153.3038243316,0.08944880309015903
2009-07-21,121400.37841588116,133153.3038243316,0.08826611935935151
2009-07-22,122192.00684454168,133153.3038243316,0.08232087875379422
2009-07-23,124287.30184571848,133153.3038243316,0.06658491921695008
2009-07-24,124225.2713427073,133153.3038243316,0.0670507770006444
2009-07-27,124894.66068169099,133153.3038243316,0.06202356911501197
2009-07-28,123923.02371216344,133153.3038243316,0.06932069912696741
2009-07-29,123611.05531822439,133153.3038243316,0.071663625550713
2009-07-30,124755.31654148089,133153.3038243316,0.06307006316516289
2009-07-31,125178.38877979502,133153.3038243316,0.05989273127655815
2009-08-03,125624.74801587654,133153.3038243316,0.05654051076635284
2009-08-04,125859.1044184754,133153.3038243316,0.05478046129053927
2009-08-05,125328.83666961604,133153.3038243316,0.058762846508400184
2009-08-06,124862.0734376427,133153.3038243316,0.0622683038914865
2009-08-07,124783.44223869014,133153.3038243316,0.0628588352316348
2009-08-10,124373.16455887609,133153.3038243316,0.06594007819016726
2009-08-11,124213.6455012945,133153.3038243316,0.06713808870136004
2009-08-12,124848.11556685854,133153.3038243316,0.062373129460085025
2009-08-13,125741.16370754146,133153.3038243316,0.05566621258282065
2009-08-14,125043.9371854568,133153.3038243316,0.060902481620534556
2009-08-17,123442.73972288887,133153.3038243316,0.07292769929504588
2009-08-18,124104.82976622823,133153.3038243316,0.06795531014417024
2009-08-19,124761.40990390607,133153.3038243316,0.06302430115813665
2009-08-20,125267.49089702168,133153.3038243316,0.05922356187056117
2009-08-21,126036.41274151971,133153.3038243316,0.053448850898969585
2009-08-24,125675.69012073537,133153.3038243316,0.05615792840905712
2009-08-25,126099.04351925432,133153.3038243316,0.0529784849678528
2009-08-26,126088.24011567287,133153.3038243316,0.05305962004502446
2009-08-27,126260.37731112237,133153.3038243316,0.051766845547467896
2009-08-28,126694.07080785169,133153.3038243316,0.04850974651745442
2009-08-31,126130.37916072084,133153.3038243316,0.05274314990243183
2009-09-01,126352.30683227275,133153.3038243316,0.051076441941173154
2009-09-02,128182.26156048737,133153.3038243316,0.037333225095206854
2009-09-03,128322.15068599982,133153.3038243316,0.036282638128945756
2009-09-04,127383.88411508377,133153.3038243316,0.04332915176373997
2009-09-08,126953.24114638238,133153.3038243316,0.04656334090011719
2009-09-09,126789.5123671092,133153.3038243316,0.047792967012054946
2009-09-10,128124.93162201082,133153.3038243316,0.0377637809795144
2009-09-11,128946.50198209753,133153.3038243316,0.03159367226654843
2009-09-14,127928.13401255592,133153.3038243316,0.03924175864738006
2009-09-15,128036.11371410119,133153.3038243316,0.03843081593365122
2009-09-16,128516.74259603604,133153.3038243316,0.034821225573287755
2009-09-17,128996.54805880373,133153.3038243316,0.031217819206437895
2009-09-18,128109.47803925008,133153.3038243316,0.037879839554982565
2009-09-21,128044.03363074722,133153.3038243316,0.03837133624806655
2009-09-22,128807.7431116345,133153.3038243316,0.032635770858755325
2009-09-23,128660.2541979265,133153.3038243316,0.03374343330100748
2009-09-24,128340.27170514096,133153.3038243316,0.03614654673188178
2009-09-25,128805.71839294404,133153.3038243316,0.03265097678029318
2009-09-28,129275.14457970743,133153.3038243316,0.029125520232983614
2009-09-29,129382.57474579819,133153.3038243316,0.028318704607646236
2009-09-30,129939.19314338063,133153.3038243316,0.024138422319519296
2009-10-01,127060.55038852533,133153.3038243316,0.045757433430599806
2009-10-02,127156.77861586367,133153.3038243316,0.045034745937503125
2009-10-05,129103.9781302743,133153.3038243316,0.03041100429171143
2009-10-06,131632.1543320931,133153.3038243316,0.011424046182476602
2009-10-07,131745.37517347874,133153.3038243316,0.010573741772944267
2009-10-08,133019.56731987046,133153.3038243316,0.0010043799186356533
2009-10-09,132952.1990374559,133153.3038243316,0.0015103251748152817
2009-10-12,133724.21278405061,133724.21278405061,0.0
2009-10-13,134116.00644237368,134116.00644237368,0.0
2009-10-14,136123.82636444207,136123.82636444207,0.0
2009-10-15,135192.69059803803,136123.82636444207,0.00684035845356805
2009-10-16,134409.54167756336,136123.82636444207,0.012593568169976914
2009-10-19,136174.46699456594,136174.46699456594,0.0
2009-10-20,135221.00979523163,136174.46699456594,0.0070017325595433414
2009-10-21,135037.05452963026,136174.46699456594,0.0083526118371447
2009-10-22,135663.73808744864,136174.46699456594,0.003750548237047116
2009-10-23,134914.0621242729,136174.46699456594,0.009255809096306885
2009-10-26,133495.7106440158,136174.46699456594,0.01967150237244569
2009-10-27,132045.20684427093,136174.46699456594,0.030323306868238312
2009-10-28,128569.60606810462,136174.46699456594,0.05584645267430929
2009-10-29,131997.18142096134,136174.46699456594,0.03067598255237745
2009-10-30,128719.88285960883,136174.46699456594,0.05474289196413443
2009-11-02,130133.63135734602,136174.46699456594,0.04436100078483127
2009-11-03,131422.2511805984,136174.46699456594,0.03489799460097892
2009-11-04,132562.2334837825,136174.46699456594,0.026526511103785583
2009-11-05,134447.15855000488,136174.46699456594,0.012684525099921903
2009-11-06,134843.0377517718,136174.46699456594,0.00977737803700947
2009-11-09,137731.72869785735,137731.72869785735,0.0
2009-11-10,137719.70649394282,137731.72869785735,8.728710536192621e-05
2009-11-11,138921.33046082655,138921.33046082655,0.0
2009-11-12,137037.63543639012,138921.33046082655,0.013559436971902577
2009-11-13,138838.74442253532,138921.33046082655,0.000594480617319666
2009-11-16,141266.87887897456,141266.87887897456,0.0
2009-11-17,141390.8370265098,141390.8370265098,0.0
2009-11-18,140888.38647765576,141390.8370265098,0.0035536287882632685
2009-11-19,139344.96272849434,141390.8370265098,0.014469638493135708
2009-11-20,139207.5669850784,141390.8370265098,0.015441382817629608
2009-11-23,141457.48746206425,141457.48746206425,0.0
2009-11-24,141238.29227835924,141457.48746206425,0.0015495481196341615
2009-11-25,142787.30001710905,142787.30001710905,0.0
2009-11-27,139619.62584014394,142787.30001710905,0.022184565270059423
2009-11-30,140355.74099401257,142787.30001710905,0.017029238754462994
2009-12-01,142812.97099357337,142812.97099357337,0.0
2009-12-02,143792.0649237641,143792.0649237641,0.0
2009-12-03,142978.96708482335,143792.0649237641,0.0056546780893078396
2009-12-04,141635.32347684487,143792.0649237641,0.014999029661773617
2009-12-07,140760.1492950004,143792.0649237641,0.021085416850861467
2009-12-08,138751.87521360305,143792.0649237641,0.03505193219690707
2009-12-09,139437.015552939,143792.0649237641,0.030287132834027067
2009-12-10,139921.83599002747,143792.0649237641,0.02691545556278469
2009-12-11,139307.62587657428,143792.0649237641,0.03118697161465325
2009-12-14,140422.40946489738,143792.0649237641,0.023434224000143784
2009-12-15,139675.04219479073,143792.0649237641,0.028631779724118497
2009-12-16,140562.1392844663,143792.0649237641,0.022462474831349222
2009-12-17,136963.70405350736,143792.0649237641,0.047487744708840506
2009-12-18,138470.01901524392,143792.0649237641,0.03701209737367513
2009-12-21,138118.79964985084,143792.0649237641,0.03945464777156589
2009-12-22,138533.01085040852,143792.0649237641,0.03657402149516263
2009-12-23,139474.78166173468,143792.0649237641,0.030024488933505133
2009-12-24,141098.8195735722,143792.0649237641,0.018730138910097734
2009-12-28,141579.3931634776,143792.0649237641,0.015387996281016017
2009-12-29,140781.0517021647,143792.0649237641,0.020940051338686722
2009-12-30,140908.54043566983,143792.0649237641,0.020053432639854322
2009-12-31,140760.90982277007,143792.0649237641,0.021080127770618486
2010-01-04,142608.64982758186,143792.0649237641,0.008230044521647668
2010-01-05,142904.305049721,143792.0649237641,0.006173914217823897
2010-01-06,142633.79376807666,143792.0649237641,0.008055181322429172
2010-01-07,142887.38157889154,143792.0649237641,0.006291608270263025
2010-01-08,143313.38616360916,143792.0649237641,0.003328965060823879
2010-01-11,143289.86101810014,143792.0649237641,0.0034925703718783584
2010-01-12,141132.53585667672,143792.0649237641,0.018495659468395553
2010-01-13,142797.6310609289,143792.0649237641,0.006915777051831257
2010-01-14,142673.24527504187,143792.0649237641,0.0077808163427891056
2010-01-15,141211.63660077224,143792.0649237641,0.01794555439731634
2010-01-19,143880.81650962043,143880.81650962043,0.0
2010-01-20,141500.99138443996,143880.81650962043,0.016540253126943797
2010-01-21,138291.24455537612,143880.81650962043,0.03884862547934297
2010-01-22,134760.48519155293,143880.81650962043,0.06338809814481197
2010-01-25,135554.94334288544,143880.81650962043,0.057866457591157
2010-01-26,134244.39955910956,143880.81650962043,0.06697499489006963
2010-01-27,134890.27209311034,143880.81650962043,0.06248605362834419
2010-01-28,133017.60014484878,143880.81650962043,0.07550149233442316
2010-01-29,131513.47435582,143880.81650962043,0.08595546267958168
2010-02-01,133960.59440767553,143880.81650962043,0.06894749656415525
2010-02-02,135339.45158803518,143880.81650962043,0.059364167710392025
2010-02-03,134582.97548700357,143880.81650962043,0.06462182553707689
2010-02-04,129611.72282360357,143880.81650962043,0.09917301021893193
2010-02-05,130307.10367588725,143880.81650962043,0.09433997639862983
2010-02-08,128608.13785533301,143880.81650962043,0.10614812332029147
2010-02-09,130271.30677096164,143880.81650962043,0.09458877193506059
2010-02-10,130150.50456095324,143880.81650962043,0.09542837107648142
2010-02-11,132350.20377563304,143880.81650962043,0.08014002848820649
2010-02-12,132406.39779160472,143880.81650962043,0.07974946901450544
2010-02-16,135341.6270938093,143880.81650962043,0.059349047516978476
2010-02-17,136164.7243404946,143880.81650962043,0.053628359612554036
2010-02-18,137302.60586645288,143880.81650962043,0.045719858996822585
2010-02-19,136931.7360914815,143880.81650962043,0.0482974769445675
2010-02-22,137010.84922491445,143880.81650962043,0.04774762509251281
2010-02-23,135036.4989264096,143880.81650962043,0.06146974834980492
2010-02-24,136386.2767437339,143880.81650962043,0.05208852679387882
2010-02-25,136194.97619072965,143880.81650962043,0.053418103297856095
2010-02-26,136776.33127085518,143880.81650962043,0.04937757104186447
2010-03-01,138583.7384745281,143880.81650962043,0.036815735159093615
2010-03-02,139253.86891917326,143880.81650962043,0.03215819664282904
2010-03-03,139235.51462911893,143880.81650962043,0.03228576257204447
2010-03-04,139447.4987683701,143880.81650962043,0.030812431071753747
2010-03-05,142614.34003254483,143880.81650962043,0.008802260841985975
2010-03-08,143233.48115880138,143880.81650962043,0.004499108126591463
2010-03-09,143874.20347134193,143880.81650962043,4.596191791879913e-05
2010-03-10,145030.78563924177,145030.78563924177,0.0
2010-03-11,145520.6255363749,145520.6255363749,0.0
2010-03-12,145772.29627136423,145772.29627136423,0.0
2010-03-15,145196.78362906704,145772.29627136423,0.003948024810049247
2010-03-16,147316.8768866424,147316.8768866424,0.0
2010-03-17,148721.4575100501,148721.4575100501,0.0
2010-03-18,148243.28272075194,148721.4575100501,0.0032152373793528596
2010-03-19,146773.25040878553,148721.4575100501,0.01309970419791581
2010-03-22,148034.21594110265,148721.4575100501,0.004620998075553437
2010-03-23,148552.41824690832,148721.4575100501,0.001136616504248252
2010-03-24,147902.87797726,148721.4575100501,0.005504111824178217
2010-03-25,147835.23470988803,148721.4575100501,0.005958943752969742
2010-03-26,147836.47380681202,148721.4575100501,0.00595061209091681
2010-03-29,149062.47309647597,149062.47309647597,0.0
2010-03-30,149332.69380915194,149332.69380915194,0.0
2010-03-31,148609.41171599313,149332.69380915194,0.004843427615945678
2010-04-01,150569.23559962751,150569.23559962751,0.0
2010-04-05,153083.9132101342,153083.9132101342,0.0
2010-04-06,154744.86331787013,154744.86331787013,0.0
2010-04-07,152963.17870409592,154744.86331787013,0.01151369147623564
2010-04-08,153143.8645269567,154744.86331787013,0.010346054509252009
2010-04-09,154504.32323882318,154744.86331787013,0.0015544301367395705
2010-04-12,153985.01821545706,154744.86331787013,0.004910309047559285
2010-04-13,155311.33020559707,155311.33020559707,0.0
2010-04-14,157218.0398671973,157218.0398671973,0.0
2010-04-15,155608.62363269014,157218.0398671973,0.010236842005323609
2010-04-16,152236.53020750242,157218.0398671973,0.03168535661621775
2010-04-19,152022.36522600809,157218.0398671973,0.03304757294759578
2010-04-20,154180.35082937844,157218.0398671973,0.01932150432854154
2010-04-21,155318.53568053857,157218.0398671973,0.012081973469859186
2010-04-22,156918.27393424298,157218.0398671973,0.0019066891637088046
2010-04-23,158475.7219238538,158475.7219238538,0.0
2010-04-26,158714.96274408695,158714.96274408695,0.0
2010-04-27,153954.12092906766,158714.96274408695,0.02999617510981432
2010-04-28,154603.86185691127,158714.96274408695,0.025902415349486896
2010-04-29,158959.14027069334,158959.14027069334,0.0
2010-04-30,155030.342787064,158959.14027069334,0.024715769580402544
2010-05-03,158205.13813302477,158959.14027069334,0.004743370757948095
2010-05-04,152956.40307579277,158959.14027069334,0.037762768373548354
2010-05-05,150609.5631701227,158959.14027069334,0.05252656177148444
2010-05-06,144615.88500670233,158959.14027069334,0.09023234045909986
2010-05-07,142610.7433691634,158959.14027069334,0.10284653574302226
2010-05-10,151828.94314045427,158959.14027069334,0.04485553405797854
2010-05-11,151574.0000563151,158959.14027069334,0.04645936183224197
2010-05-12,154576.80910487776,158959.14027069334,0.027568915875821078
2010-05-13,152752.0954176493,158959.14027069334,0.03904805248992908
2010-05-14,149094.30719095073,158959.14027069334,0.06205892321098164
2010-05-17,148967.43280573364,158959.14027069334,0.0628570804292519
2010-05-18,145719.17037762862,158959.14027069334,0.08329165514180709
2010-05-19,144224.0028483103,158959.14027069334,0.09269764165363753
2010-05-20,136932.9532652811,158959.14027069334,0.138565086398326
2010-05-21,140597.32565339888,158959.14027069334,0.11551279521281962
2010-05-24,138421.45889338662,158959.14027069334,0.12920100940614596
2010-05-25,138304.56589034913,158959.14027069334,0.12993637449958087
2010-05-26,138298.40886175047,158959.14027069334,0.12997510790357492
2010-05-27,145574.28604231204,158959.14027069334,0.08420311160206377
2010-05-28,143509.62545784115,158959.14027069334,0.09719173610616566
2010-06-01,140597.70583062657,158959.14027069334,0.11551040354646407
2010-06-02,143957.24653879495,158959.14027069334,0.09437578554055777
2010-06-03,144885.57847249432,158959.14027069334,0.08853571914287528
2010-06-04,138053.223100877,158959.14027069334,0.1315175530907844
2010-06-07,135777.41451690844,158959.14027069334,0.1458344937844309
2010-06-08,136494.58302254617,158959.14027069334,0.14132284063622905
2010-06-09,136425.81307871407,158959.14027069334,0.1417554671823653
2010-06-10,141281.0455911237,158959.14027069334,0.1112115644905063
2010-06-11,142935.16634446516,158959.14027069334,0.10080561519734424
2010-06-14,143837.3191982656,158959.14027069334,0.0951302394230153
2010-06-15,147387.7183221407,158959.14027069334,0.0727949454737082
2010-06-16,146889.17525690934,158959.14027069334,0.07593124241380474
2010-06-17,147208.21033657447,158959.14027069334,0.0739242167144845
2010-06-18,147118.9391939727,158959.14027069334,0.07448581476068519
2010-06-21,145813.62348057458,158959.14027069334,0.08269745777268998
2010-06-22,142962.55262959673,158959.14027069334,0.10063333013663664
2010-06-23,142766.65867254123,158959.14027069334,0.1018656842920624
2010-06-24,140269.46217766107,158959.14027069334,0.11757535968806451
2010-06-25,142282.02837314148,158959.14027069334,0.10491445706835238
2010-06-28,141270.5411888578,158959.14027069334,0.11127764689538089
2010-06-29,136140.0651242951,158959.14027069334,0.1435530860794754
2010-06-30,134398.7746717372,158959.14027069334,0.1545074133964994
2010-07-01,132662.12058587445,158959.14027069334,0.16543257367923225
2010-07-02,131931.4603638603,158959.14027069334,0.17002910220077497
2010-07-06,130587.64862208426,158959.14027069334,0.17848292083295708
2010-07-07,132649.62559665664,158959.14027069334,0.1655111787169579
2010-07-08,132760.6278766598,158959.14027069334,0.16481287171923426
2010-07-09,133515.73739473234,158959.14027069334,0.16006253451442393
2010-07-12,133285.4323799626,158959.14027069334,0.16151136604671287
2010-07-13,134449.08202264368,158959.14027069334,0.15419093363433653
2010-07-14,134575.8930029467,158959.14027069334,0.1533931752916136
2010-07-15,134828.85849411532,158959.14027069334,0.15180178840604125
2010-07-16,132915.40032612314,158959.14027069334,0.1638392098763243
2010-07-19,132886.2026245767,158959.14027069334,0.16402289042150547
2010-07-20,134166.89574836034,158959.14027069334,0.15596614626950048
2010-07-21,133626.42693727234,158959.14027069334,0.15936619492456766
2010-07-22,135239.21995008577,158959.14027069334,0.14922023533981532
2010-07-23,135121.41414748805,158959.14027069334,0.14996134278665424
2010-07-26,136090.71437112812,158959.14027069334,0.14386354795718143
2010-07-27,134942.8581646773,158959.14027069334,0.1510846250496727
2010-07-28,135080.37204824263,158959.14027069334,0.1502195355472311
2010-07-29,134819.29367384742,158959.14027069334,0.15186195997120958
2010-07-30,136195.15836906497,158959.14027069334,0.14320649861884838
2010-08-02,138912.41503097228,158959.14027069334,0.12611244125744056
2010-08-03,138415.3232440338,158959.14027069334,0.12923960831491196
2010-08-04,139097.74011125314,158959.14027069334,0.12494657511117638
2010-08-05,138403.29513504024,158959.14027069334,0.1293152762442494
2010-08-06,138461.48239783867,158959.14027069334,0.12894922454883045
2010-08-09,139055.72542249662,158959.14027069334,0.12521088635924285
2010-08-10,138094.69719532918,158959.14027069334,0.13125664268084153
2010-08-11,135333.0037484683,158959.14027069334,0.1486302485153847
2010-08-12,135410.18564014032,158959.14027069334,0.14814470303784508
2010-08-13,135639.69435111186,158959.14027069334,0.1467008809928799
2010-08-16,136409.83595541667,158959.14027069334,0.1418559780637792
2010-08-17,137905.31452642672,158959.14027069334,0.13244803481205183
2010-08-18,138101.65877717896,158959.14027069334,0.13121284789283547
2010-08-19,136658.85068680218,158959.14027069334,0.14028944511096214
2010-08-20,136219.62940198468,158959.14027069334,0.1430525531906205
2010-08-23,135507.44035581438,158959.14027069334,0.14753288093369651
2010-08-24,134986.72170810704,158959.14027069334,0.15080868279586437
2010-08-25,135789.6411772059,158959.14027069334,0.14575757678376874
2010-08-26,135090.89444220974,158959.14027069334,0.15015333995791683
2010-08-27,136795.5826351677,158959.14027069334,0.1394292747040722
2010-08-30,135673.83097954126,158959.14027069334,0.14648613003001437
2010-08-31,136709.13055220904,158959.14027069334,0.1399731382580109
2010-09-01,137109.55797667813,158959.14027069334,0.13745407943706356
2010-09-02,137479.14323106137,158959.14027069334,0.13512904638923837
2010-09-03,137469.03911152936,158959.14027069334,0.13519261064552968
2010-09-07,137928.38215384277,158959.14027069334,0.13230291810233152
2010-09-08,137689.54251558753,158959.14027069334,0.13380544030928687
2010-09-09,135854.22400676846,158959.14027069334,0.14535129105869127
2010-09-10,135979.88999755113,158959.14027069334,0.14456073575895406
2010-09-13,136905.97734143125,158959.14027069334,0.1387347899070636
2010-09-14,138072.3837360149,158959.14027069334,0.13139701497573625
2010-09-15,137826.14375161938,158959.14027069334,0.1329460922038603
2010-09-16,137437.94820318872,158959.14027069334,0.13538820121231118
2010-09-17,137711.4850135619,158959.14027069334,0.13366740170429056
2010-09-20,139239.15111758898,158959.14027069334,0.12405696910239306
2010-09-21,139550.2062890058,158959.14027069334,0.1221001444058886
2010-09-22,139351.53728819793,158959.14027069334,0.12334995615291706
2010-09-23,138345.03084016193,158959.14027069334,0.12968181254269126
2010-09-24,139231.9472593594,158959.14027069334,0.12410228803288864
2010-09-27,139389.49832619354,158959.14027069334,0.12311114611701117
2010-09-28,140314.38485360018,158959.14027069334,0.11729275451127127
2010-09-29,139806.49651471103,158959.14027069334,0.12048784186531868
2010-09-30,139869.4450247966,158959.14027069334,0.12009183752119379
2010-10-01,140411.07987565003,158959.14027069334,0.11668445339763167
2010-10-04,140177.4437179609,158959.14027069334,0.1181542408995725
2010-10-05,142971.08142598462,158959.14027069334,0.10057967611980331
2010-10-06,142602.63353869098,158959.14027069334,0.10289755407678151
2010-10-07,142382.74744439306,158959.14027069334,0.10428084096373545
2010-10-08,143309.45952816666,158959.14027069334,0.09845096492014657
2010-10-11,143549.02882042807,158959.14027069334,0.09694385251469795
2010-10-12,144091.96951911334,158959.14027069334,0.0935282534006068
2010-10-13,145752.5362986913,158959.14027069334,0.08308175264103952
2010-10-14,145779.9465190622,158959.14027069334,0.08290931700554073
2010-10-15,146338.81115851284,158959.14027069334,0.07939354157734627
2010-10-18,147007.36382911415,158959.14027069334,0.07518772699214636
2010-10-19,144421.6574056549,158959.14027069334,0.09145421169416491
2010-10-20,146282.81136271468,158959.14027069334,0.07974583208233259
2010-10-21,145648.96914528278,158959.14027069334,0.0837332858163709
2010-10-22,146101.69486906828,158959.14027069334,0.08088522232650464
2010-10-25,146836.35776933513,158959.14027069334,0.07626351325701808
2010-10-26,146620.016902128,158959.14027069334,0.07762449738689393
2010-10-27,145924.77010146875,158959.14027069334,0.08199824273727335
2010-10-28,146350.1069354085,158959.14027069334,0.07932248069417579
2010-10-29,146748.75738131176,158959.14027069334,0.07681460071178278
2010-11-01,146954.00857245366,158959.14027069334,0.07552338090024899
2010-11-02,148033.1349900007,158959.14027069334,0.06873467774225901
2010-11-03,147924.68083399662,158959.14027069334,0.06941695468348667
2010-11-04,151316.35549694157,158959.14027069334,0.04808018438409259
2010-11-05,151992.5305410601,158959.14027069334,0.04382641802018877
2010-11-08,152290.3422029565,158959.14027069334,0.041952907246355725
2010-11-09,149140.417082103,158959.14027069334,0.06176884935254386
2010-11-10,150608.818269833,158959.14027069334,0.052531247883201265
2010-11-11,150044.72745886038,158959.14027069334,0.056079900763507606
2010-11-12,147316.0302963231,158959.14027069334,0.07324592945421739
2010-11-15,146196.2733222686,158959.14027069334,0.08029023638836193
2010-11-16,143190.76159792035,158959.14027069334,0.09919768467494751
2010-11-17,143477.18112574163,158959.14027069334,0.09739584096005623
2010-11-18,145308.1574190544,158959.14027069334,0.08587730676192976
2010-11-19,145637.87395725254,158959.14027069334,0.0838030848100705
2010-11-22,146646.50627912706,158959.14027069334,0.07745785470781333
2010-11-23,145813.5381351329,158959.14027069334,0.08269799467444684
2010-11-24,147639.8614145185,158959.14027069334,0.07120873223709638
2010-11-26,146819.89201930616,158959.14027069334,0.0763670980524625
2010-11-29,146900.90396729478,158959.14027069334,0.07585745797860036
2010-11-30,146746.68934226746,158959.14027069334,0.07682761058992367
2010-12-01,149161.88111078303,158959.14027069334,0.0616338207619043
2010-12-02,150923.314371437,158959.14027069334,0.05055277655359758
2010-12-03,151409.87109843316,158959.14027069334,0.04749188476613834
2010-12-06,151805.9047873063,158959.14027069334,0.045000466605479385
2010-12-07,152238.15502816543,158959.14027069334,0.042281212839240745
2010-12-08,151665.25976620766,158959.14027069334,0.04588525385872654
2010-12-09,151455.74871321506,158959.14027069334,0.04720327214088272
2010-12-10,152756.51619661725,158959.14027069334,0.03902024170182085
2010-12-13,152388.80675999483,158959.14027069334,0.04133347412114724
2010-12-14,151979.87549920887,158959.14027069334,0.0439060299369977
2010-12-15,151132.8621187523,158959.14027069334,0.04923452743021628
2010-12-16,152088.464085159,158959.14027069334,0.04322290730708648
2010-12-17,152690.990633447,158959.14027069334,0.0394324580931441
2010-12-20,153512.9091047877,158959.14027069334,0.03426183078639711
2010-12-21,154923.25956217726,158959.14027069334,0.025389422097045398
2010-12-22,155275.93368728814,158959.14027069334,0.023170775691998772
2010-12-23,154850.89049553126,158959.14027069334,0.02584469045420161
2010-12-27,155655.1272676566,158959.14027069334,0.020785297387808693
2010-12-28,155611.76050691982,158959.14027069334,0.021058114419046522
2010-12-29,155940.30449732984,158959.14027069334,0.018991268877163625
2010-12-30,155852.14996036008,158959.14027069334,0.019545842441286057
2010-12-31,155180.3825298757,158959.14027069334,0.023771880839206568
2011-01-03,156766.9812245842,158959.14027069334,0.013790707740216145
2011-01-04,153775.8834563577,158959.14027069334,0.03260747891256218
2011-01-05,154437.50344086907,158959.14027069334,0.028445277334315767
2011-01-06,153513.35636555502,158959.14027069334,0.03425901710253737
2011-01-07,153134.29264412928,158959.14027069334,0.03664367847388243
2011-01-10,153630.5810350715,158959.14027069334,0.03352156552021979
2011-01-11,154032.34507893724,158959.14027069334,0.030994098127142638
2011-01-12,154905.9298236329,158959.14027069334,0.025498442179280666
2011-01-13,154523.4195661461,158959.14027069334,0.027904785449855897
2011-01-14,154757.93330728248,158959.14027069334,0.026429477136430023
2011-01-18,155510.8158404189,158959.14027069334,0.02169314972641564
2011-01-19,153547.83788671804,158959.14027069334,0.03404209644541567
2011-01-20,152063.07834935372,158959.14027069334,0.04338260706239506
2011-01-21,151684.75572555154,158959.14027069334,0.04576260624431013
2011-01-24,152074.49975926636,158959.14027069334,0.04331075583136052
2011-01-25,152649.50992183058,158959.14027069334,0.03969341013116967
2011-01-26,153964.36242956397,158959.14027069334,0.031421771863031626
2011-01-27,153724.16685305827,158959.14027069334,0.03293282417557354
2011-01-28,152426.43047626872,158959.14027069334,0.04109678615083092
2011-01-31,153290.9870060704,158959.14027069334,0.035657926024074915
2011-02-01,155546.62935146168,158959.14027069334,0.021467849621106753
2011-02-02,155265.73894683612,158959.14027069334,0.023234910037684443
2011-02-03,155687.20108480612,158959.14027069334,0.0205835234156111
2011-02-04,155678.06354094503,158959.14027069334,0.020641007017029204
2011-02-07,156955.41514063303,158959.14027069334,0.012605284141875344
2011-02-08,157897.9293127371,158959.14027069334,0.006675998348689418
2011-02-09,157604.22614755787,158959.14027069334,0.0085236628785748
2011-02-10,158116.75170810652,158959.14027069334,0.0052994031117198715
2011-02-11,159421.64090492067,159421.64090492067,0.0
2011-02-14,159836.10754824194,159836.10754824194,0.0
2011-02-15,159249.0818943828,159836.10754824194,0.003672672357101526
2011-02-16,160143.31800823906,160143.31800823906,0.0
2011-02-17,160572.31137051966,160572.31137051966,0.0
2011-02-18,160729.23423574978,160729.23423574978,0.0
2011-02-22,157342.80472796684,160729.23423574978,0.021069157231321686
2011-02-23,155543.22741154156,160729.23423574978,0.032265485795830016
2011-02-24,155748.3891428981,160729.23423574978,0.030989042637669995
2011-02-25,158709.525903373,160729.23423574978,0.012565905275292845
2011-02-28,160192.79900692726,160729.23423574978,0.003337508769784239
2011-03-01,156651.89204399174,160729.23423574978,0.02536776966023241
2011-03-02,156660.40899055966,160729.23423574978,0.025314780254736775
2011-03-03,159639.85508791977,160729.23423574978,0.006777728725019393
2011-03-04,158626.85285784389,160729.23423574978,0.013080267493978276
